departmentId,sourceDepartment,campus,day,period,term,gradeYear,className,title,lectureCode,teacher,room,target,remarks,sourcePage,sourceFile,normalizedTitle
shizen_shizen,自然,世田谷,火,2,前期後,1,IV-A,Reading and,sab122211,日高 正司,12J,対象[26-26],,21,2026世田谷キャンパス前期.pdf,Readingand
shizen_suuri,自然,世田谷,火,2,前期後,1,IV-A,Reading and,sab122211,日高 正司,12J,対象[26-26],,21,2026世田谷キャンパス前期.pdf,Readingand
shizen_shizen,自然,世田谷,火,2,前期後,1,IV-B,Reading and Writing(1b),sab122212,ヴァーラ内田 エイ ドリアン ミッシェ,12G,対象[26-26],,21,2026世田谷キャンパス前期.pdf,ReadingandWriting(1b)
shizen_suuri,自然,世田谷,火,2,前期後,1,IV-B,Reading and Writing(1b),sab122212,ヴァーラ内田 エイ ドリアン ミッシェ,12G,対象[26-26],,21,2026世田谷キャンパス前期.pdf,ReadingandWriting(1b)
shizen_shizen,自然,世田谷,火,2,前期後,1,IV-C,Reading and,sab122213,秋間 聖代,12C,対象[26-26],,21,2026世田谷キャンパス前期.pdf,Readingand
shizen_suuri,自然,世田谷,火,2,前期後,1,IV-C,Reading and,sab122213,秋間 聖代,12C,対象[26-26],,21,2026世田谷キャンパス前期.pdf,Readingand
shizen_shizen,自然,世田谷,火,2,前期後,1,IV-D,Reading and,sab122214,水戸 俊介,12D,対象[26-26],,21,2026世田谷キャンパス前期.pdf,Readingand
shizen_suuri,自然,世田谷,火,2,前期後,1,IV-D,Reading and,sab122214,水戸 俊介,12D,対象[26-26],,21,2026世田谷キャンパス前期.pdf,Readingand
shizen_shizen,自然,世田谷,火,2,前期後,1,IV-E,Reading and,sab122215,佐竹 幸信,12A,対象[26-26],,21,2026世田谷キャンパス前期.pdf,Readingand
shizen_suuri,自然,世田谷,火,2,前期後,1,IV-E,Reading and,sab122215,佐竹 幸信,12A,対象[26-26],,21,2026世田谷キャンパス前期.pdf,Readingand
shizen_shizen,自然,世田谷,火,2,前期後,1,IV-F,Reading and,sab122216,古谷 裕美,12E,対象[26-26],,21,2026世田谷キャンパス前期.pdf,Readingand
shizen_suuri,自然,世田谷,火,2,前期後,1,IV-F,Reading and,sab122216,古谷 裕美,12E,対象[26-26],,21,2026世田谷キャンパス前期.pdf,Readingand
shizen_shizen,自然,世田谷,火,2,前期後,1,IV-G,Reading and,sab122217,松本 淳子,12F,対象[26-26],,21,2026世田谷キャンパス前期.pdf,Readingand
shizen_suuri,自然,世田谷,火,2,前期後,1,IV-G,Reading and,sab122217,松本 淳子,12F,対象[26-26],,21,2026世田谷キャンパス前期.pdf,Readingand
shizen_shizen,自然,世田谷,火,2,前期後,1,IV-H,Reading and,sab122218,鷹取 勇希,13K,対象[26-26],,21,2026世田谷キャンパス前期.pdf,Readingand
shizen_suuri,自然,世田谷,火,2,前期後,1,IV-H,Reading and,sab122218,鷹取 勇希,13K,対象[26-26],,21,2026世田谷キャンパス前期.pdf,Readingand
shizen_shizen,自然,世田谷,火,2,前期後,1,IV-I,Reading and,sab122219,染谷 昌弘,11C,対象[26-26],,21,2026世田谷キャンパス前期.pdf,Readingand
shizen_suuri,自然,世田谷,火,2,前期後,1,IV-I,Reading and,sab122219,染谷 昌弘,11C,対象[26-26],,21,2026世田谷キャンパス前期.pdf,Readingand
shizen_shizen,自然,世田谷,火,2,前期後,1,IV-J,Reading and,sab122220,小林 美文,12H,対象[26-26],,21,2026世田谷キャンパス前期.pdf,Readingand
shizen_suuri,自然,世田谷,火,2,前期後,1,IV-J,Reading and,sab122220,小林 美文,12H,対象[26-26],,21,2026世田谷キャンパス前期.pdf,Readingand
shizen_shizen,自然,世田谷,火,3,前期前,2,IV-J,進化論 福田 中島 田中,saa172303,達哉 保寿 健太郎,11B,対象[25-18],"対開講(火3,金3)",22,2026世田谷キャンパス前期.pdf,進化論福田中島田中
shizen_suuri,自然,世田谷,火,3,前期前,2,IV-J,進化論 福田 中島 田中,saa172303,達哉 保寿 健太郎,11B,対象[25-18],"対開講(火3,金3)",22,2026世田谷キャンパス前期.pdf,進化論福田中島田中
shizen_shizen,自然,世田谷,火,3,前期後,2,IV-J,プレート･テクトニクス 小田島,sab172304,庸浩,12A,対象[25-18],"対開講(火3,金3)",22,2026世田谷キャンパス前期.pdf,プレート・テクトニクス小田島
shizen_suuri,自然,世田谷,火,3,前期後,2,IV-J,プレート･テクトニクス 小田島,sab172304,庸浩,12A,対象[25-18],"対開講(火3,金3)",22,2026世田谷キャンパス前期.pdf,プレート・テクトニクス小田島
shizen_shizen,自然,世田谷,火,3,前期後,3,IV-J,現代代数学 橋本,sab172307,義武,11B,対象[24-18],"対開講(火3,金3)",22,2026世田谷キャンパス前期.pdf,現代代数学橋本
shizen_suuri,自然,世田谷,火,3,前期後,3,IV-J,現代代数学 橋本,sab172307,義武,11B,対象[24-18],"対開講(火3,金3)",22,2026世田谷キャンパス前期.pdf,現代代数学橋本
shizen_shizen,自然,世田谷,火,4,前期前,1,IV-J,生物学(1) 福田,saa172406,達哉,11B,対象[26-18],"対開講(火4,金4)",22,2026世田谷キャンパス前期.pdf,生物学(1)福田
shizen_suuri,自然,世田谷,火,4,前期前,1,IV-J,生物学(1) 福田,saa172406,達哉,11B,対象[26-18],"対開講(火4,金4)",22,2026世田谷キャンパス前期.pdf,生物学(1)福田
shizen_shizen,自然,世田谷,火,4,前期前,2,IV-J,数理統計学(a) 出耒,saa112401,光夫,12H,対象[25-21],,22,2026世田谷キャンパス前期.pdf,数理統計学(a)出耒
shizen_suuri,自然,世田谷,火,4,前期前,2,IV-J,数理統計学(a) 出耒,saa112401,光夫,12H,対象[25-21],,22,2026世田谷キャンパス前期.pdf,数理統計学(a)出耒
shizen_shizen,自然,世田谷,火,4,前期前,3,IV-J,惑星科学 萩谷 津村,saa172405,宏 耕司,31B,対象[24-18],"対開講(火4,金4)",22,2026世田谷キャンパス前期.pdf,惑星科学萩谷津村
shizen_suuri,自然,世田谷,火,4,前期前,3,IV-J,惑星科学 萩谷 津村,saa172405,宏 耕司,31B,対象[24-18],"対開講(火4,金4)",22,2026世田谷キャンパス前期.pdf,惑星科学萩谷津村
shizen_shizen,自然,世田谷,火,4,前期後,1,IV-J,化学(1) 高木,sab172405,晋作,31B,対象[26-18],"対開講(火4,金4)",22,2026世田谷キャンパス前期.pdf,化学(1)高木
shizen_suuri,自然,世田谷,火,4,前期後,1,IV-J,化学(1) 高木,sab172405,晋作,31B,対象[26-18],"対開講(火4,金4)",22,2026世田谷キャンパス前期.pdf,化学(1)高木
shizen_shizen,自然,世田谷,火,4,前期後,2,IV-J,数理統計学(b) 出耒,sab112403,光夫,12H,対象[25-21],,22,2026世田谷キャンパス前期.pdf,数理統計学(b)出耒
shizen_suuri,自然,世田谷,火,4,前期後,2,IV-J,数理統計学(b) 出耒,sab112403,光夫,12H,対象[25-21],,22,2026世田谷キャンパス前期.pdf,数理統計学(b)出耒
shizen_shizen,自然,世田谷,火,4,前期後,3,IV-J,生命と物質 福田,sab172406,達哉,13K,対象[24-18],"対開講(火4,金4)",22,2026世田谷キャンパス前期.pdf,生命と物質福田
shizen_suuri,自然,世田谷,火,4,前期後,3,IV-J,生命と物質 福田,sab172406,達哉,13K,対象[24-18],"対開講(火4,金4)",22,2026世田谷キャンパス前期.pdf,生命と物質福田
shizen_shizen,自然,世田谷,火,5,前期,1,IV-J,数学演習(1) 古田 郭,saz322503,公司 柔均,"12B,12C",対象[20-18],,22,2026世田谷キャンパス前期.pdf,数学演習(1)古田郭
shizen_suuri,自然,世田谷,火,5,前期,1,IV-J,数学演習(1) 古田 郭,saz322503,公司 柔均,"12B,12C",対象[20-18],,22,2026世田谷キャンパス前期.pdf,数学演習(1)古田郭
shizen_shizen,自然,世田谷,火,5,前期前,1,IV-J,数学演習(1a) 古田 郭,saa322501,公司 柔均,"12B,12C",対象[26-21],,22,2026世田谷キャンパス前期.pdf,数学演習(1a)古田郭
shizen_suuri,自然,世田谷,火,5,前期前,1,IV-J,数学演習(1a) 古田 郭,saa322501,公司 柔均,"12B,12C",対象[26-21],,22,2026世田谷キャンパス前期.pdf,数学演習(1a)古田郭
shizen_shizen,自然,世田谷,火,5,前期後,1,IV-J,数学演習(1b) 古田 郭,sab322502,公司 柔均,"12B,12C",対象[26-21],,22,2026世田谷キャンパス前期.pdf,数学演習(1b)古田郭
shizen_suuri,自然,世田谷,火,5,前期後,1,IV-J,数学演習(1b) 古田 郭,sab322502,公司 柔均,"12B,12C",対象[26-21],,22,2026世田谷キャンパス前期.pdf,数学演習(1b)古田郭
shizen_shizen,自然,世田谷,水,1,前期,2,IV-J,自然科学科実験及び演習 吉田 須藤 中島 萩谷,saz173101,真史 誠一 同実験室 保寿 宏,"1BJ,6号館共",対象[25-18],"対開講(水1,水2)",22,2026世田谷キャンパス前期.pdf,自然科学科実験及び演習吉田須藤中島萩谷
shizen_suuri,自然,世田谷,水,1,前期,2,IV-J,自然科学科実験及び演習 吉田 須藤 中島 萩谷,saz173101,真史 誠一 同実験室 保寿 宏,"1BJ,6号館共",対象[25-18],"対開講(水1,水2)",22,2026世田谷キャンパス前期.pdf,自然科学科実験及び演習吉田須藤中島萩谷
shizen_shizen,自然,世田谷,水,1,前期前,1,IV-J,基礎体育(1a) 山田 井村 岩本 山口,saa123107,盛朗 祥子 哲也 良博,-,対象[26-26],,22,2026世田谷キャンパス前期.pdf,基礎体育(1a)山田井村岩本山口
shizen_suuri,自然,世田谷,水,1,前期前,1,IV-J,基礎体育(1a) 山田 井村 岩本 山口,saa123107,盛朗 祥子 哲也 良博,-,対象[26-26],,22,2026世田谷キャンパス前期.pdf,基礎体育(1a)山田井村岩本山口
shizen_shizen,自然,世田谷,水,1,前期後,1,IV-J,基礎体育(1b) 山田 井村 岩本 山口,sab123108,盛朗 祥子 哲也 良博,-,対象[26-26],,22,2026世田谷キャンパス前期.pdf,基礎体育(1b)山田井村岩本山口
shizen_suuri,自然,世田谷,水,1,前期後,1,IV-J,基礎体育(1b) 山田 井村 岩本 山口,sab123108,盛朗 祥子 哲也 良博,-,対象[26-26],,22,2026世田谷キャンパス前期.pdf,基礎体育(1b)山田井村岩本山口
shizen_shizen,自然,世田谷,水,2,前期,1,SD,PBL(1) 堀越 須藤,saz173201,篤史 誠一,11F,対象[26-20],,22,2026世田谷キャンパス前期.pdf,PBL(1)堀越須藤
shizen_suuri,自然,世田谷,水,2,前期,1,SD,PBL(1) 堀越 須藤,saz173201,篤史 誠一,11F,対象[26-20],,22,2026世田谷キャンパス前期.pdf,PBL(1)堀越須藤
shizen_shizen,自然,世田谷,水,2,前期,1,SD,知識工学汎論 堀越 須藤,saz173201,篤史 誠一,11F,対象[19-18],,22,2026世田谷キャンパス前期.pdf,知識工学汎論堀越須藤
shizen_suuri,自然,世田谷,水,2,前期,1,SD,知識工学汎論 堀越 須藤,saz173201,篤史 誠一,11F,対象[19-18],,22,2026世田谷キャンパス前期.pdf,知識工学汎論堀越須藤
shizen_shizen,自然,世田谷,水,2,前期,2,SD,自然科学科実験及び演習 吉田 須藤 中島 萩谷,saz173101,真史 誠一 同実験室 保寿 宏,"1BJ,6号館共",対象[25-18],"対開講(水1,水2)",22,2026世田谷キャンパス前期.pdf,自然科学科実験及び演習吉田須藤中島萩谷
shizen_suuri,自然,世田谷,水,2,前期,2,SD,自然科学科実験及び演習 吉田 須藤 中島 萩谷,saz173101,真史 誠一 同実験室 保寿 宏,"1BJ,6号館共",対象[25-18],"対開講(水1,水2)",22,2026世田谷キャンパス前期.pdf,自然科学科実験及び演習吉田須藤中島萩谷
shizen_shizen,自然,世田谷,木,1,前期前,1,A,化学実験 吉田 高木 中村 石井,saa171103,真史 晋作 和彦 義孝,化学実験室,対象[26-18],"対開講(月1,月2,木1,木2)",22,2026世田谷キャンパス前期.pdf,化学実験吉田高木中村石井
shizen_suuri,自然,世田谷,木,1,前期前,1,A,化学実験 吉田 高木 中村 石井,saa171103,真史 晋作 和彦 義孝,化学実験室,対象[26-18],"対開講(月1,月2,木1,木2)",22,2026世田谷キャンパス前期.pdf,化学実験吉田高木中村石井
shizen_shizen,自然,世田谷,木,1,前期後,1,B,化学実験 吉田 田中 中村 石井,sab171104,真史 健太郎 和彦 義孝,化学実験室,対象[26-18],"対開講(月1,月2,木1,木2)",22,2026世田谷キャンパス前期.pdf,化学実験吉田田中中村石井
shizen_suuri,自然,世田谷,木,1,前期後,1,B,化学実験 吉田 田中 中村 石井,sab171104,真史 健太郎 和彦 義孝,化学実験室,対象[26-18],"対開講(月1,月2,木1,木2)",22,2026世田谷キャンパス前期.pdf,化学実験吉田田中中村石井
shizen_shizen,自然,世田谷,木,2,前期前,1,A,化学実験 吉田 高木 中村 石井,saa171103,真史 晋作 和彦 義孝,化学実験室,対象[26-18],"対開講(月1,月2,木1,木2)",22,2026世田谷キャンパス前期.pdf,化学実験吉田高木中村石井
shizen_suuri,自然,世田谷,木,2,前期前,1,A,化学実験 吉田 高木 中村 石井,saa171103,真史 晋作 和彦 義孝,化学実験室,対象[26-18],"対開講(月1,月2,木1,木2)",22,2026世田谷キャンパス前期.pdf,化学実験吉田高木中村石井
shizen_shizen,自然,世田谷,木,2,前期後,1,B,化学実験 吉田 田中 中村 石井,sab171104,真史 健太郎 和彦 義孝,化学実験室,対象[26-18],"対開講(月1,月2,木1,木2)",22,2026世田谷キャンパス前期.pdf,化学実験吉田田中中村石井
shizen_suuri,自然,世田谷,木,2,前期後,1,B,化学実験 吉田 田中 中村 石井,sab171104,真史 健太郎 和彦 義孝,化学実験室,対象[26-18],"対開講(月1,月2,木1,木2)",22,2026世田谷キャンパス前期.pdf,化学実験吉田田中中村石井
shizen_shizen,自然,世田谷,木,2,前期後,2,B,ベクトル解析学 服部,sab171401,新,11F,対象[25-18],"対開講(月4,木2)",22,2026世田谷キャンパス前期.pdf,ベクトル解析学服部
shizen_suuri,自然,世田谷,木,2,前期後,2,B,ベクトル解析学 服部,sab171401,新,11F,対象[25-18],"対開講(月4,木2)",22,2026世田谷キャンパス前期.pdf,ベクトル解析学服部
shizen_shizen,自然,世田谷,木,3,前期,2,B,代数学(1) 古田,saz174303,公司,11A,対象[25-16],,22,2026世田谷キャンパス前期.pdf,代数学(1)古田
shizen_suuri,自然,世田谷,木,3,前期,2,B,代数学(1) 古田,saz174303,公司,11A,対象[25-16],,22,2026世田谷キャンパス前期.pdf,代数学(1)古田
shizen_shizen,自然,世田谷,木,3,前期前,1,B,物理学(1) 飯島,saa171302,正徳,1BL,対象[19-18],"対開講(月3,木3)",22,2026世田谷キャンパス前期.pdf,物理学(1)飯島
shizen_suuri,自然,世田谷,木,3,前期前,1,B,物理学(1) 飯島,saa171302,正徳,1BL,対象[19-18],"対開講(月3,木3)",22,2026世田谷キャンパス前期.pdf,物理学(1)飯島
shizen_shizen,自然,世田谷,木,3,前期前,1,B,力学 飯島,saa171302,正徳,1BL,対象[26-20],"対開講(月3,木3)",22,2026世田谷キャンパス前期.pdf,力学飯島
shizen_suuri,自然,世田谷,木,3,前期前,1,B,力学 飯島,saa171302,正徳,1BL,対象[26-20],"対開講(月3,木3)",22,2026世田谷キャンパス前期.pdf,力学飯島
shizen_shizen,自然,世田谷,木,3,前期前,3,B,博物館学(3) 中島 青塚 森 筒井,saa174304,保寿 圭一 健人 牧子,12E,対象[24-18],"対開講(木3,木4)",22,2026世田谷キャンパス前期.pdf,博物館学(3)中島青塚森筒井
shizen_suuri,自然,世田谷,木,3,前期前,3,B,博物館学(3) 中島 青塚 森 筒井,saa174304,保寿 圭一 健人 牧子,12E,対象[24-18],"対開講(木3,木4)",22,2026世田谷キャンパス前期.pdf,博物館学(3)中島青塚森筒井
shizen_shizen,自然,世田谷,木,3,前期後,2,B,地球変動論 萩谷,sab171303,宏,11C,対象[25-18],"対開講(月3,木3)",22,2026世田谷キャンパス前期.pdf,地球変動論萩谷
shizen_suuri,自然,世田谷,木,3,前期後,2,B,地球変動論 萩谷,sab171303,宏,11C,対象[25-18],"対開講(月3,木3)",22,2026世田谷キャンパス前期.pdf,地球変動論萩谷
shizen_shizen,自然,世田谷,木,3,前期後,3,B,分子の運動 高木,sab171305,晋作,12H,対象[24-18],"対開講(月3,木3)",22,2026世田谷キャンパス前期.pdf,分子の運動高木
shizen_suuri,自然,世田谷,木,3,前期後,3,B,分子の運動 高木,sab171305,晋作,12H,対象[24-18],"対開講(月3,木3)",22,2026世田谷キャンパス前期.pdf,分子の運動高木
shizen_shizen,自然,世田谷,木,4,前期前,1,B,物理学(1)演習 飯島,saa171403,正徳,1BL,対象[19-18],"対開講(月4,木4)",22,2026世田谷キャンパス前期.pdf,物理学(1)演習飯島
shizen_suuri,自然,世田谷,木,4,前期前,1,B,物理学(1)演習 飯島,saa171403,正徳,1BL,対象[19-18],"対開講(月4,木4)",22,2026世田谷キャンパス前期.pdf,物理学(1)演習飯島
shizen_shizen,自然,世田谷,木,4,前期前,1,B,力学演習 飯島,saa171403,正徳,1BL,対象[26-20],"対開講(月4,木4)",22,2026世田谷キャンパス前期.pdf,力学演習飯島
shizen_suuri,自然,世田谷,木,4,前期前,1,B,力学演習 飯島,saa171403,正徳,1BL,対象[26-20],"対開講(月4,木4)",22,2026世田谷キャンパス前期.pdf,力学演習飯島
shizen_shizen,自然,世田谷,木,4,前期前,2,B,微分方程式論 中井,saa141202,洋史,1BB,対象[25-18],"対開講(月2,木4)",22,2026世田谷キャンパス前期.pdf,微分方程式論中井
shizen_suuri,自然,世田谷,木,4,前期前,2,B,微分方程式論 中井,saa141202,洋史,1BB,対象[25-18],"対開講(月2,木4)",22,2026世田谷キャンパス前期.pdf,微分方程式論中井
shizen_shizen,自然,世田谷,木,4,前期前,3,B,博物館学(3) 中島 青塚 森 筒井,saa174304,保寿 圭一 健人 牧子,12E,対象[24-18],"対開講(木3,木4)",22,2026世田谷キャンパス前期.pdf,博物館学(3)中島青塚森筒井
shizen_suuri,自然,世田谷,木,4,前期前,3,B,博物館学(3) 中島 青塚 森 筒井,saa174304,保寿 圭一 健人 牧子,12E,対象[24-18],"対開講(木3,木4)",22,2026世田谷キャンパス前期.pdf,博物館学(3)中島青塚森筒井
shizen_shizen,自然,世田谷,木,4,前期後,1,B,地学(1) 萩谷,sab172308,宏,11C,対象[26-18],"対開講(月4,木4)",22,2026世田谷キャンパス前期.pdf,地学(1)萩谷
shizen_suuri,自然,世田谷,木,4,前期後,1,B,地学(1) 萩谷,sab172308,宏,11C,対象[26-18],"対開講(月4,木4)",22,2026世田谷キャンパス前期.pdf,地学(1)萩谷
shizen_shizen,自然,世田谷,木,4,前期後,2,B,集合と論理 中井,sab171203,洋史,12H,対象[25-18],"対開講(月2,木4)",22,2026世田谷キャンパス前期.pdf,集合と論理中井
